"","user","user_url","rating_num","review_num","pos_dist","mixed_dist","neg_dist","avg_score"
"308","syedhamid","https://www.metacritic.com/user/syedhamid",1,1,0,0,1,"0.0"
"309","DrIlic","https://www.metacritic.com/user/DrIlic",1,1,0,0,1,"0.0"
"310","TornadoCreator","https://www.metacritic.com/user/TornadoCreator",36,36,8,3,4,"5.7"
"311","Honesthuman777","https://www.metacritic.com/user/Honesthuman777",4,4,0,1,2,"0.0"
"312","Thomasziemann","https://www.metacritic.com/user/Thomasziemann",4,4,1,0,3,"3.3"
"313","magmasky","https://www.metacritic.com/user/magmasky",2,1,0,0,1,"0.0"
"314","Misha-Alba","https://www.metacritic.com/user/Misha-Alba",1,1,0,0,1,"0.0"
"315","Okamili","https://www.metacritic.com/user/Okamili",1,1,0,0,1,"0.0"
"316","Darkness109","https://www.metacritic.com/user/Darkness109",1,1,0,0,1,"0.0"
"317","mai1015","https://www.metacritic.com/user/mai1015",1,1,0,0,1,"0.0"
"318","Ryan_Antonio","https://www.metacritic.com/user/Ryan_Antonio",1,1,0,0,1,"0.0"
"319","Cuckmann","https://www.metacritic.com/user/Cuckmann",1,1,0,0,1,"0.0"
"320","ormangazi123","https://www.metacritic.com/user/ormangazi123",1,1,0,0,1,"0.0"
"321","ginib57605","https://www.metacritic.com/user/ginib57605",1,1,0,0,1,"0.0"
"322","lovettxh","https://www.metacritic.com/user/lovettxh",1,1,0,0,1,"0.0"
"323","TyMel","https://www.metacritic.com/user/TyMel",1,1,0,0,1,"0.0"
"324","ThatGruntHunt","https://www.metacritic.com/user/ThatGruntHunt",1,1,0,0,1,"0.0"
"325","MatiRz","https://www.metacritic.com/user/MatiRz",1,1,0,0,1,"0.0"
"326","GamingUnites","https://www.metacritic.com/user/GamingUnites",1,1,0,0,1,"0.0"
"327","I_Am_King_Midas","https://www.metacritic.com/user/I_Am_King_Midas",1,1,0,0,1,"0.0"
"328","ixPhanToXx","https://www.metacritic.com/user/ixPhanToXx",1,1,0,0,1,"0.0"
"329","Sl6","https://www.metacritic.com/user/Sl6",1,1,0,0,1,"0.0"
"330","Stasis","https://www.metacritic.com/user/Stasis",10,5,3,0,1,"8.4"
"331","Chunger","https://www.metacritic.com/user/Chunger",3,1,0,0,1,"0.0"
"332","AugurOfDunlain","https://www.metacritic.com/user/AugurOfDunlain",1,1,0,0,1,"0.0"
"333","VanLin","https://www.metacritic.com/user/VanLin",1,1,0,0,1,"0.0"
"334","MorganCrimson","https://www.metacritic.com/user/MorganCrimson",1,1,0,0,1,"0.0"
"335","WardaddyAUS","https://www.metacritic.com/user/WardaddyAUS",1,1,0,0,1,"0.0"
"336","foldenel","https://www.metacritic.com/user/foldenel",1,1,0,0,1,"0.0"
"337","FFN","https://www.metacritic.com/user/FFN",1,1,0,0,1,"0.0"
"338","Husalw","https://www.metacritic.com/user/Husalw",1,1,0,0,1,"0.0"
"339","Reffff","https://www.metacritic.com/user/Reffff",1,1,0,0,1,"0.0"
"340","Minescence","https://www.metacritic.com/user/Minescence",1,1,0,0,1,"0.0"
"341","Lyipierr","https://www.metacritic.com/user/Lyipierr",1,1,0,0,1,"0.0"
"342","Venomchuuuu","https://www.metacritic.com/user/Venomchuuuu",1,1,0,0,1,"0.0"
"343","Qwert760","https://www.metacritic.com/user/Qwert760",1,1,0,0,1,"0.0"
"344","Lukea108","https://www.metacritic.com/user/Lukea108",4,4,0,2,2,"4.3"
"345","SAMMAELS","https://www.metacritic.com/user/SAMMAELS",1,1,0,0,1,"0.0"
"346","wakara","https://www.metacritic.com/user/wakara",33,9,2,1,6,"5.0"
"347","Uler","https://www.metacritic.com/user/Uler",1,1,0,0,1,"0.0"
"348","Gorgc","https://www.metacritic.com/user/Gorgc",1,1,0,0,1,"0.0"
"349","argolol1","https://www.metacritic.com/user/argolol1",1,1,0,0,1,"0.0"
"350","AnasOmar10","https://www.metacritic.com/user/AnasOmar10",1,1,0,0,1,"0.0"
"351","Dolatina","https://www.metacritic.com/user/Dolatina",1,1,0,0,1,"0.0"
"352","orachion","https://www.metacritic.com/user/orachion",1,1,0,0,1,"0.0"
"353","Mehmet2323","https://www.metacritic.com/user/Mehmet2323",1,1,0,0,1,"0.0"
"354","VuSpec","https://www.metacritic.com/user/VuSpec",2,2,1,0,1,"0.0"
"355","Alvin_merigold","https://www.metacritic.com/user/Alvin_merigold",1,1,0,0,1,"0.0"
"356","Ksmith97","https://www.metacritic.com/user/Ksmith97",1,1,0,0,1,"0.0"
"357","Jalalabuzinein","https://www.metacritic.com/user/Jalalabuzinein",1,1,0,0,1,"0.0"
"358","perkin","https://www.metacritic.com/user/perkin",9,2,0,0,2,"5.6"
"359","thewholetruth27","https://www.metacritic.com/user/thewholetruth27",2,1,0,0,1,"0.0"
"360","YeaIght123","https://www.metacritic.com/user/YeaIght123",1,1,0,0,1,"0.0"
"361","Revl8n","https://www.metacritic.com/user/Revl8n",3,3,1,0,2,"0.0"
"362","dongbigdick","https://www.metacritic.com/user/dongbigdick",1,1,0,0,1,"0.0"
"363","Canadywolf","https://www.metacritic.com/user/Canadywolf",1,1,0,0,1,"0.0"
"364","Awesomebot1","https://www.metacritic.com/user/Awesomebot1",1,1,0,0,1,"0.0"
"365","Ungodly_Phantom","https://www.metacritic.com/user/Ungodly_Phantom",16,12,5,0,7,"5.4"
"366","Muko","https://www.metacritic.com/user/Muko",1,1,0,0,1,"0.0"
"367","CalKeyzer","https://www.metacritic.com/user/CalKeyzer",1,1,0,0,1,"0.0"
"368","SABERWOLF","https://www.metacritic.com/user/SABERWOLF",9,2,0,0,2,"1.7"
"369","Maxx_thor","https://www.metacritic.com/user/Maxx_thor",6,6,0,0,3,"0.0"
"370","LucarioRoolz","https://www.metacritic.com/user/LucarioRoolz",1,1,0,0,1,"0.0"
"371","Titanmoss37","https://www.metacritic.com/user/Titanmoss37",1,1,0,0,1,"0.0"
"372","Apu4evar","https://www.metacritic.com/user/Apu4evar",1,1,0,0,1,"0.0"
"373","Vuljein","https://www.metacritic.com/user/Vuljein",1,1,0,0,1,"0.0"
"374","Rockaloca","https://www.metacritic.com/user/Rockaloca",1,1,0,0,1,"0.0"
"375","TheJoker2001","https://www.metacritic.com/user/TheJoker2001",1,1,0,0,1,"0.0"
"376","Berkecika","https://www.metacritic.com/user/Berkecika",1,1,0,0,1,"0.0"
"377","slav_time","https://www.metacritic.com/user/slav_time",1,1,0,0,1,"0.0"
"378","RoManHD","https://www.metacritic.com/user/RoManHD",4,1,0,0,1,"7.5"
"379","archenemyxx","https://www.metacritic.com/user/archenemyxx",4,4,0,0,3,"0.0"
"380","GreenGunner","https://www.metacritic.com/user/GreenGunner",1,1,0,0,1,"0.0"
"381","Schopenhauer","https://www.metacritic.com/user/Schopenhauer",3,2,0,0,2,"0.0"
"382","Lisa_Ada","https://www.metacritic.com/user/Lisa_Ada",1,1,0,0,1,"0.0"
"383","thepaladin18","https://www.metacritic.com/user/thepaladin18",1,1,0,0,1,"0.0"
"384","HaterOfHaters","https://www.metacritic.com/user/HaterOfHaters",112,18,6,2,9,"5.3"
"385","Maxpainone","https://www.metacritic.com/user/Maxpainone",1,1,0,0,1,"0.0"
"386","HeyItsTimmy","https://www.metacritic.com/user/HeyItsTimmy",1,1,0,0,1,"0.0"
"387","enterdoki","https://www.metacritic.com/user/enterdoki",1,1,0,0,1,"0.0"
"388","Dead_interior","https://www.metacritic.com/user/Dead_interior",1,1,0,0,1,"0.0"
"389","Eliepma09","https://www.metacritic.com/user/Eliepma09",1,1,0,0,1,"0.0"
"390","KhalSancho","https://www.metacritic.com/user/KhalSancho",3,3,0,0,1,"0.0"
"391","MBoFa6ma","https://www.metacritic.com/user/MBoFa6ma",1,1,0,0,1,"0.0"
"392","Rsrx7","https://www.metacritic.com/user/Rsrx7",1,1,0,0,1,"0.0"
"393","benalton5","https://www.metacritic.com/user/benalton5",1,1,0,0,1,"0.0"
"394","Paloukotis","https://www.metacritic.com/user/Paloukotis",2,1,0,0,1,"0.0"
"395","notajoker","https://www.metacritic.com/user/notajoker",1,1,0,0,1,"0.0"
"396","Ttch","https://www.metacritic.com/user/Ttch",1,1,0,0,1,"0.0"
"397","RoarTRex","https://www.metacritic.com/user/RoarTRex",1,1,0,0,1,"0.0"
"398","digriw","https://www.metacritic.com/user/digriw",1,1,0,0,1,"0.0"
"399","achille301290","https://www.metacritic.com/user/achille301290",1,1,0,0,1,"0.0"
"400","Tommy-Eater","https://www.metacritic.com/user/Tommy-Eater",1,1,0,0,1,"0.0"
"402","alcoholatra","https://www.metacritic.com/user/alcoholatra",1,1,0,0,1,"0.0"
"403","Fernani30n","https://www.metacritic.com/user/Fernani30n",1,1,0,0,1,"0.0"
"404","Khorbe","https://www.metacritic.com/user/Khorbe",2,2,0,0,2,"0.0"
"405","krm7070","https://www.metacritic.com/user/krm7070",1,1,0,0,1,"0.0"
"406","Captcha","https://www.metacritic.com/user/Captcha",11,1,0,0,1,"0.0"
"407","akilino","https://www.metacritic.com/user/akilino",1,1,0,0,1,"0.0"
"408","NathanRedfield","https://www.metacritic.com/user/NathanRedfield",1,1,0,0,1,"0.0"
"409","ZAOakared2021","https://www.metacritic.com/user/ZAOakared2021",1,1,0,0,1,"0.0"
"410","SuperNickmann","https://www.metacritic.com/user/SuperNickmann",1,1,0,0,1,"0.0"
"411","Alejoabrh","https://www.metacritic.com/user/Alejoabrh",1,1,0,0,1,"0.0"
"412","BalooTheCritic","https://www.metacritic.com/user/BalooTheCritic",1,1,0,0,1,"0.0"
"413","FrozenKiwi47","https://www.metacritic.com/user/FrozenKiwi47",1,1,0,0,1,"0.0"
"414","Good_Username","https://www.metacritic.com/user/Good_Username",1,1,0,0,1,"0.0"
"415","DJN5383","https://www.metacritic.com/user/DJN5383",1,1,0,0,1,"0.0"
"416","Sill","https://www.metacritic.com/user/Sill",4,3,0,0,3,"0.0"
"417","Thelastofusfan1","https://www.metacritic.com/user/Thelastofusfan1",1,1,0,0,1,"0.0"
"418","ShelbyALR-427","https://www.metacritic.com/user/ShelbyALR-427",2,1,0,0,1,"0.0"
"419","Famelo","https://www.metacritic.com/user/Famelo",1,1,0,1,0,"0.0"
"420","D_tastyy","https://www.metacritic.com/user/D_tastyy",1,1,0,0,1,"0.0"
"421","Willramos97","https://www.metacritic.com/user/Willramos97",1,1,0,0,1,"0.0"
"422","TTG_Kweezy","https://www.metacritic.com/user/TTG_Kweezy",1,1,0,0,1,"0.0"
"423","scotlin","https://www.metacritic.com/user/scotlin",1,1,0,0,1,"0.0"
"424","nfmtax","https://www.metacritic.com/user/nfmtax",1,1,0,0,1,"0.0"
"425","Nesty","https://www.metacritic.com/user/Nesty",1,1,0,1,0,"0.0"
"426","NHAHM","https://www.metacritic.com/user/NHAHM",1,1,0,0,1,"0.0"
"427","Morder","https://www.metacritic.com/user/Morder",2,2,0,2,0,"0.0"
"428","ChuckRavelo","https://www.metacritic.com/user/ChuckRavelo",1,1,0,0,1,"0.0"
"429","daragard","https://www.metacritic.com/user/daragard",4,4,1,1,2,"4.0"
"430","Vuqar","https://www.metacritic.com/user/Vuqar",1,1,0,0,1,"0.0"
"431","MacheteYAMT","https://www.metacritic.com/user/MacheteYAMT",2,2,1,0,1,"0.0"
"432","MohamudGeto009","https://www.metacritic.com/user/MohamudGeto009",1,1,0,0,1,"0.0"
"433","ToubabooKoomi","https://www.metacritic.com/user/ToubabooKoomi",1,1,0,0,1,"0.0"
"434","TLOU2isawful","https://www.metacritic.com/user/TLOU2isawful",1,1,0,0,1,"0.0"
"435","biooib","https://www.metacritic.com/user/biooib",2,1,0,0,1,"0.0"
"436","Silverwolf20","https://www.metacritic.com/user/Silverwolf20",2,2,1,0,1,"0.0"
"437","Andrew_Daora","https://www.metacritic.com/user/Andrew_Daora",1,1,0,0,1,"0.0"
"438","H3kT0R","https://www.metacritic.com/user/H3kT0R",3,3,1,0,1,"0.0"
"439","Hotmix","https://www.metacritic.com/user/Hotmix",1,1,0,0,1,"0.0"
"440","ax4tin","https://www.metacritic.com/user/ax4tin",1,1,0,0,1,"0.0"
"441","hippiemoose","https://www.metacritic.com/user/hippiemoose",1,1,0,0,1,"0.0"
"442","centauro_x","https://www.metacritic.com/user/centauro_x",1,1,0,0,1,"0.0"
"443","coop-players","https://www.metacritic.com/user/coop-players",2,1,0,0,1,"0.0"
"444","Galaxy1999","https://www.metacritic.com/user/Galaxy1999",1,1,0,0,1,"0.0"
"445","Sandiha","https://www.metacritic.com/user/Sandiha",1,1,0,0,1,"0.0"
"446","pigjedi","https://www.metacritic.com/user/pigjedi",2,2,1,0,1,"0.0"
"447","TheSlyfwor","https://www.metacritic.com/user/TheSlyfwor",1,1,0,0,1,"0.0"
"448","StephenGomes","https://www.metacritic.com/user/StephenGomes",3,3,0,0,1,"0.0"
"449","Snacker","https://www.metacritic.com/user/Snacker",1,1,0,0,1,"0.0"
"450","irvingzarate","https://www.metacritic.com/user/irvingzarate",3,3,1,0,1,"0.0"
"451","DocAragon","https://www.metacritic.com/user/DocAragon",5,5,2,0,3,"5.4"
"452","RuskiDuski","https://www.metacritic.com/user/RuskiDuski",1,1,0,0,1,"0.0"
"453","shocky377","https://www.metacritic.com/user/shocky377",1,1,0,0,1,"0.0"
"454","TallGamer","https://www.metacritic.com/user/TallGamer",1,1,0,0,1,"0.0"
"455","ab1982","https://www.metacritic.com/user/ab1982",1,1,0,0,1,"0.0"
"456","Keldrack","https://www.metacritic.com/user/Keldrack",1,1,0,0,1,"0.0"
"457","Robfromatlantis","https://www.metacritic.com/user/Robfromatlantis",1,1,0,0,1,"0.0"
"458","Parag0N","https://www.metacritic.com/user/Parag0N",31,31,20,1,7,"7.5"
"459","Markffddf","https://www.metacritic.com/user/Markffddf",1,1,0,0,1,"0.0"
"460","Andresito87","https://www.metacritic.com/user/Andresito87",1,1,0,0,1,"0.0"
"461","Rdsss","https://www.metacritic.com/user/Rdsss",1,1,0,0,1,"0.0"
"462","vortex_beater","https://www.metacritic.com/user/vortex_beater",1,1,0,0,1,"0.0"
"463","IvanGV23790","https://www.metacritic.com/user/IvanGV23790",1,1,0,0,1,"0.0"
"464","luigireis","https://www.metacritic.com/user/luigireis",1,1,0,0,1,"0.0"
"465","sksxncuuuu","https://www.metacritic.com/user/sksxncuuuu",2,2,1,0,1,"0.0"
"466","junnu24","https://www.metacritic.com/user/junnu24",1,1,0,0,1,"0.0"
"467","Roch","https://www.metacritic.com/user/Roch",1,1,0,0,1,"0.0"
"468","Logan77br","https://www.metacritic.com/user/Logan77br",1,1,0,0,1,"0.0"
"469","Homelander","https://www.metacritic.com/user/Homelander",1,1,0,0,1,"0.0"
"470","Copperypuddle","https://www.metacritic.com/user/Copperypuddle",1,1,0,0,1,"0.0"
"471","giancarretta","https://www.metacritic.com/user/giancarretta",5,3,1,0,2,"5.0"
"472","urzombo","https://www.metacritic.com/user/urzombo",4,2,0,0,2,"4.8"
"473","SUFPELED12","https://www.metacritic.com/user/SUFPELED12",2,1,0,0,1,"0.0"
"474","dhforhd","https://www.metacritic.com/user/dhforhd",1,1,0,0,1,"0.0"
"475","docrad","https://www.metacritic.com/user/docrad",2,2,0,0,2,"0.0"
"476","Amphi","https://www.metacritic.com/user/Amphi",4,3,0,0,3,"0.5"
"477","GrumpyStump","https://www.metacritic.com/user/GrumpyStump",1,1,0,0,1,"0.0"
"478","Rodi","https://www.metacritic.com/user/Rodi",1,1,0,0,1,"0.0"
"479","Looperted","https://www.metacritic.com/user/Looperted",1,1,0,0,1,"0.0"
"480","BUMGOD","https://www.metacritic.com/user/BUMGOD",1,1,0,0,1,"0.0"
"481","GH0STMERC","https://www.metacritic.com/user/GH0STMERC",3,1,0,0,1,"0.0"
"482","ErasedVolota","https://www.metacritic.com/user/ErasedVolota",1,1,0,0,1,"0.0"
"483","lilytulily","https://www.metacritic.com/user/lilytulily",1,1,0,0,1,"0.0"
"484","hockoner24","https://www.metacritic.com/user/hockoner24",1,1,0,0,1,"0.0"
"485","oceanec","https://www.metacritic.com/user/oceanec",1,1,0,0,1,"0.0"
"486","Guntick","https://www.metacritic.com/user/Guntick",3,3,1,0,2,"0.0"
"487","Theshotifus3","https://www.metacritic.com/user/Theshotifus3",1,1,0,0,1,"0.0"
"488","vuletan","https://www.metacritic.com/user/vuletan",1,1,0,0,1,"0.0"
"489","firehud","https://www.metacritic.com/user/firehud",3,3,1,0,1,"0.0"
"490","swaggaxxx","https://www.metacritic.com/user/swaggaxxx",3,1,0,0,1,"0.0"
"491","SS777","https://www.metacritic.com/user/SS777",1,1,0,0,1,"0.0"
"492","iwanttodie666","https://www.metacritic.com/user/iwanttodie666",1,1,0,0,1,"0.0"
"493","Kurvvy","https://www.metacritic.com/user/Kurvvy",1,1,0,0,1,"0.0"
"494","facuts11","https://www.metacritic.com/user/facuts11",1,1,0,0,1,"0.0"
"495","conferatu","https://www.metacritic.com/user/conferatu",3,2,1,0,0,"0.0"
"496","E_M","https://www.metacritic.com/user/E_M",2,2,1,0,1,"0.0"
"497","Kelevra670","https://www.metacritic.com/user/Kelevra670",1,1,0,0,1,"0.0"
"498","mango777","https://www.metacritic.com/user/mango777",3,3,0,0,3,"0.0"
"499","J_sh_h","https://www.metacritic.com/user/J_sh_h",1,1,0,1,0,"0.0"
"500","laidoffgamer","https://www.metacritic.com/user/laidoffgamer",8,8,2,4,1,"6.4"
"502","Sakar511","https://www.metacritic.com/user/Sakar511",1,1,0,0,1,"0.0"
"503","ValidislaV","https://www.metacritic.com/user/ValidislaV",2,1,0,0,1,"0.0"
"504","gaby_gabi16","https://www.metacritic.com/user/gaby_gabi16",6,1,0,0,1,"3.3"
"505","Fernandolol","https://www.metacritic.com/user/Fernandolol",1,1,0,0,1,"0.0"
"506","alirezagh8008","https://www.metacritic.com/user/alirezagh8008",1,1,0,0,1,"0.0"
"507","zhangdapao12139","https://www.metacritic.com/user/zhangdapao12139",1,1,0,0,1,"0.0"
"508","RetardNeil","https://www.metacritic.com/user/RetardNeil",1,1,0,0,1,"0.0"
"509","Sydwick","https://www.metacritic.com/user/Sydwick",1,1,0,0,1,"0.0"
"510","Akib316","https://www.metacritic.com/user/Akib316",12,1,0,0,1,"5.9"
"511","THESPEED","https://www.metacritic.com/user/THESPEED",1,1,0,0,1,"0.0"
"512","Gamerskt","https://www.metacritic.com/user/Gamerskt",1,1,0,0,1,"0.0"
"513","northernlad","https://www.metacritic.com/user/northernlad",41,38,16,13,9,"6.4"
"514","pinkflamingo020","https://www.metacritic.com/user/pinkflamingo020",1,1,0,0,1,"0.0"
"515","CicinoDovahkiin","https://www.metacritic.com/user/CicinoDovahkiin",9,7,1,2,3,"5.3"
"516","Mandro","https://www.metacritic.com/user/Mandro",1,1,0,0,1,"0.0"
"517","curlbrah","https://www.metacritic.com/user/curlbrah",1,1,0,0,1,"0.0"
"518","Alkaseltzer","https://www.metacritic.com/user/Alkaseltzer",1,1,0,0,1,"0.0"
"519","DASDASDFQAWFQ","https://www.metacritic.com/user/DASDASDFQAWFQ",2,1,0,0,1,"0.0"
"520","Mucha461","https://www.metacritic.com/user/Mucha461",1,1,0,0,1,"0.0"
"521","raika512","https://www.metacritic.com/user/raika512",2,1,0,0,1,"0.0"
"522","Shogoclint","https://www.metacritic.com/user/Shogoclint",1,1,0,0,1,"0.0"
"523","stecets","https://www.metacritic.com/user/stecets",1,1,0,0,1,"0.0"
"524","mochichote","https://www.metacritic.com/user/mochichote",5,4,2,1,1,"5.2"
"525","Shivasen","https://www.metacritic.com/user/Shivasen",1,1,0,0,1,"0.0"
"526","gendo5150","https://www.metacritic.com/user/gendo5150",1,1,0,0,1,"0.0"
"527","milkyfiend","https://www.metacritic.com/user/milkyfiend",1,1,0,1,0,"0.0"
"528","Shidare","https://www.metacritic.com/user/Shidare",1,1,0,0,1,"0.0"
"529","Shesaais","https://www.metacritic.com/user/Shesaais",1,1,0,0,1,"0.0"
"530","lordserpentus","https://www.metacritic.com/user/lordserpentus",10,5,2,0,2,"6.3"
"531","Kanazawa","https://www.metacritic.com/user/Kanazawa",67,54,34,10,10,"7.5"
"532","gamerican","https://www.metacritic.com/user/gamerican",1,1,0,0,1,"0.0"
"533","goodmanjoe","https://www.metacritic.com/user/goodmanjoe",53,6,4,0,2,"7.5"
"534","Puelloxi","https://www.metacritic.com/user/Puelloxi",1,1,0,0,1,"0.0"
"535","kikan","https://www.metacritic.com/user/kikan",5,1,0,0,1,"8.2"
"536","Fremo111","https://www.metacritic.com/user/Fremo111",1,1,0,0,1,"0.0"
"537","KenKenL","https://www.metacritic.com/user/KenKenL",1,1,0,0,1,"0.0"
"538","Killroy128","https://www.metacritic.com/user/Killroy128",1,1,0,1,0,"0.0"
"539","HugeLastOfUsFan","https://www.metacritic.com/user/HugeLastOfUsFan",1,1,0,1,0,"0.0"
"540","cooldriver","https://www.metacritic.com/user/cooldriver",2,2,1,1,0,"0.0"
"541","MrRELLOR","https://www.metacritic.com/user/MrRELLOR",5,2,0,1,1,"7.2"
"542","panteral3","https://www.metacritic.com/user/panteral3",1,1,0,0,1,"0.0"
"543","FL4K_CAST","https://www.metacritic.com/user/FL4K_CAST",1,1,0,0,1,"0.0"
"544","gesongwei","https://www.metacritic.com/user/gesongwei",1,1,0,0,1,"0.0"
"545","Mordal_Legit","https://www.metacritic.com/user/Mordal_Legit",2,1,0,0,1,"0.0"
"546","LocalElfGirl","https://www.metacritic.com/user/LocalElfGirl",1,1,0,0,1,"0.0"
"547","y0shi19","https://www.metacritic.com/user/y0shi19",5,1,0,1,0,"9.0"
"548","Sombrra","https://www.metacritic.com/user/Sombrra",1,1,0,0,1,"0.0"
"549","RestlessDreams","https://www.metacritic.com/user/RestlessDreams",3,3,2,0,1,"0.0"
"550","Arkanthoz","https://www.metacritic.com/user/Arkanthoz",1,1,0,0,1,"0.0"
"551","BarkleySu","https://www.metacritic.com/user/BarkleySu",1,1,0,0,1,"0.0"
"552","Souperman","https://www.metacritic.com/user/Souperman",1,1,0,0,1,"0.0"
"553","Kollenbet","https://www.metacritic.com/user/Kollenbet",8,4,1,0,3,"2.2"
"554","tamastomola","https://www.metacritic.com/user/tamastomola",1,1,0,0,1,"0.0"
"555","Heashog","https://www.metacritic.com/user/Heashog",1,1,0,0,1,"0.0"
"556","BoogieBoy556","https://www.metacritic.com/user/BoogieBoy556",1,1,0,0,1,"0.0"
"557","Zakheiv","https://www.metacritic.com/user/Zakheiv",1,1,0,0,1,"0.0"
"558","rpzdylilim","https://www.metacritic.com/user/rpzdylilim",2,2,0,0,2,"0.0"
"559","Biconia","https://www.metacritic.com/user/Biconia",1,1,0,0,1,"0.0"
"560","Lomp1204","https://www.metacritic.com/user/Lomp1204",1,1,0,0,1,"0.0"
"561","pendulum1909","https://www.metacritic.com/user/pendulum1909",1,1,0,0,1,"0.0"
"562","arsenstrogen","https://www.metacritic.com/user/arsenstrogen",1,1,0,0,1,"0.0"
"563","Pedrinbot22","https://www.metacritic.com/user/Pedrinbot22",1,1,0,0,1,"0.0"
"564","mahdimarouf","https://www.metacritic.com/user/mahdimarouf",1,1,0,0,1,"0.0"
"565","Jaykay99","https://www.metacritic.com/user/Jaykay99",5,5,1,0,4,"2.2"
"566","andalusian","https://www.metacritic.com/user/andalusian",1,1,0,0,1,"0.0"
"567","frankthetank420","https://www.metacritic.com/user/frankthetank420",10,7,1,0,2,"0.0"
"568","jake_ryan","https://www.metacritic.com/user/jake_ryan",1,1,0,0,1,"0.0"
"569","Sleepwalkin9","https://www.metacritic.com/user/Sleepwalkin9",1,1,0,1,0,"0.0"
"570","metacritic64","https://www.metacritic.com/user/metacritic64",1,1,0,0,1,"0.0"
"571","mansur892","https://www.metacritic.com/user/mansur892",1,1,0,0,1,"0.0"
"572","realsavaki","https://www.metacritic.com/user/realsavaki",1,1,0,0,1,"0.0"
"573","cacatod12","https://www.metacritic.com/user/cacatod12",6,1,0,0,1,"1.7"
"574","MIFAL","https://www.metacritic.com/user/MIFAL",1,1,0,0,1,"0.0"
"575","MTB","https://www.metacritic.com/user/MTB",1,1,0,0,1,"0.0"
"576","youci17","https://www.metacritic.com/user/youci17",4,1,0,0,1,"7.5"
"577","Raptorrptr","https://www.metacritic.com/user/Raptorrptr",1,1,0,0,1,"0.0"
